Option Cd,Gender,tobacco use,min age,max age,class,min level,max level,rate
WL,1,0,59,59,TC,100000,300000,35.3875
WL,1,0,60,60,TC,100000,300000,36.875
WL,1,0,61,61,TC,100000,300000,39.3
WL,1,0,62,62,TC,100000,300000,41.7375
WL,1,0,63,63,TC,100000,300000,44.1625
WL,1,0,64,64,TC,100000,300000,46.6
WL,1,0,65,65,TC,100000,300000,49.025
WL,1,0,66,66,TC,100000,300000,51.45
WL,1,0,67,67,TC,100000,300000,53.8875
WL,1,0,68,68,TC,100000,300000,56.3125
WL,1,0,69,69,TC,100000,300000,58.75
WL,1,0,70,70,TC,100000,300000,61.175
WL,1,0,71,71,TC,100000,300000,75.25
WL,1,0,72,72,TC,100000,300000,89.3125
WL,1,0,73,73,TC,100000,300000,103.3875
WL,1,0,74,74,TC,100000,300000,117.45
WL,1,0,75,75,TC,100000,300000,131.525
WL,1,0,76,76,TC,100000,300000,145.6
WL,1,0,77,77,TC,100000,300000,159.6625
WL,1,0,78,78,TC,100000,300000,173.7375
WL,1,0,79,79,TC,100000,300000,187.8125
WL,1,0,80,80,TC,100000,300000,201.875
WL,1,1,18,18,TC,100000,300000,8.3125
WL,1,1,19,19,TC,100000,300000,8.3625
WL,1,1,20,20,TC,100000,300000,8.4
WL,1,1,21,21,TC,100000,300000,8.7875
WL,1,1,22,22,TC,100000,300000,9.1875
WL,1,1,23,23,TC,100000,300000,9.575
WL,1,1,24,24,TC,100000,300000,9.975
WL,1,1,25,25,TC,100000,300000,10.3625
WL,1,1,26,26,TC,100000,300000,10.75
WL,1,1,27,27,TC,100000,300000,11.15
WL,1,1,28,28,TC,100000,300000,11.5375
WL,1,1,29,29,TC,100000,300000,11.9375
WL,1,1,30,30,TC,100000,300000,12.325
WL,1,1,31,31,TC,100000,300000,13.0125
WL,1,1,32,32,TC,100000,300000,13.7
WL,1,1,33,33,TC,100000,300000,14.4
WL,1,1,34,34,TC,100000,300000,15.0875
WL,1,1,35,35,TC,100000,300000,15.775
WL,1,1,36,36,TC,100000,300000,16.4625
WL,1,1,37,37,TC,100000,300000,17.15
WL,1,1,38,38,TC,100000,300000,17.85
WL,1,1,39,39,TC,100000,300000,18.5375
WL,1,1,40,40,TC,100000,300000,19.225
WL,1,1,41,41,TC,100000,300000,20.4
WL,1,1,42,42,TC,100000,300000,21.575
WL,1,1,43,43,TC,100000,300000,22.7375
WL,1,1,44,44,TC,100000,300000,23.9125
WL,1,1,45,45,TC,100000,300000,25.0875
WL,1,1,46,46,TC,100000,300000,26.2625
WL,1,1,47,47,TC,100000,300000,27.4375
WL,1,1,48,48,TC,100000,300000,28.6
WL,1,1,49,49,TC,100000,300000,29.775
WL,1,1,50,50,TC,100000,300000,30.95
WL,1,1,51,51,TC,100000,300000,33.15
WL,1,1,52,52,TC,100000,300000,35.3625
WL,1,1,53,53,TC,100000,300000,37.5625
WL,1,1,54,54,TC,100000,300000,39.775
WL,1,1,55,55,TC,100000,300000,41.975
WL,1,1,56,56,TC,100000,300000,44.175
WL,1,1,57,57,TC,100000,300000,46.3875
WL,1,1,58,58,TC,100000,300000,48.5875
WL,1,1,59,59,TC,100000,300000,50.8
WL,1,1,60,60,TC,100000,300000,53
WL,1,1,61,61,TC,100000,300000,56.3875
WL,1,1,62,62,TC,100000,300000,59.775
WL,1,1,63,63,TC,100000,300000,63.15
WL,1,1,64,64,TC,100000,300000,66.5375
WL,1,1,65,65,TC,100000,300000,69.925
WL,1,1,66,66,TC,100000,300000,73.3125
WL,1,1,67,67,TC,100000,300000,76.7
WL,1,1,68,68,TC,100000,300000,80.075
WL,1,1,69,69,TC,100000,300000,83.4625
WL,1,1,70,70,TC,100000,300000,86.85
WL,1,1,71,71,TC,100000,300000,106.825
WL,1,1,72,72,TC,100000,300000,126.8
WL,1,1,73,73,TC,100000,300000,146.775
WL,1,1,74,74,TC,100000,300000,166.75
WL,1,1,75,75,TC,100000,300000,186.725
WL,1,1,76,76,TC,100000,300000,206.7
WL,1,1,77,77,TC,100000,300000,226.675
WL,1,1,78,78,TC,100000,300000,246.65
WL,1,1,79,79,TC,100000,300000,266.625
WL,1,1,80,80,TC,100000,300000,286.6
WL,0,0,18,18,TC,100000,300000,4.8625
WL,0,0,19,19,TC,100000,300000,4.9
WL,0,0,20,20,TC,100000,300000,4.9375
WL,0,0,21,21,TC,100000,300000,5.1875
WL,0,0,22,22,TC,100000,300000,5.425
WL,0,0,23,23,TC,100000,300000,5.675
WL,0,0,24,24,TC,100000,300000,5.9125
WL,0,0,25,25,TC,100000,300000,6.1625
WL,0,0,26,26,TC,100000,300000,6.4
WL,0,0,27,27,TC,100000,300000,6.65
WL,0,0,28,28,TC,100000,300000,6.8875
WL,0,0,29,29,TC,100000,300000,7.1375
WL,0,0,30,30,TC,100000,300000,7.375
WL,0,0,31,31,TC,100000,300000,7.7875
WL,0,0,32,32,TC,100000,300000,8.2
WL,0,0,33,33,TC,100000,300000,8.6125
WL,0,0,34,34,TC,100000,300000,9.025
WL,0,0,35,35,TC,100000,300000,9.4375
WL,0,0,36,36,TC,100000,300000,9.85
WL,0,0,37,37,TC,100000,300000,10.2625
WL,0,0,38,38,TC,100000,300000,10.675
WL,0,0,39,39,TC,100000,300000,11.0875
WL,0,0,40,40,TC,100000,300000,11.5
WL,0,0,41,41,TC,100000,300000,12.175
WL,0,0,42,42,TC,100000,300000,12.8375
WL,0,0,43,43,TC,100000,300000,13.5125
WL,0,0,44,44,TC,100000,300000,14.175
WL,0,0,45,45,TC,100000,300000,14.85
WL,0,0,46,46,TC,100000,300000,15.5125
WL,0,0,47,47,TC,100000,300000,16.1875
WL,0,0,48,48,TC,100000,300000,16.85
WL,0,0,49,49,TC,100000,300000,17.525
WL,0,0,50,50,TC,100000,300000,18.1875
WL,0,0,51,51,TC,100000,300000,19.4625
WL,0,0,52,52,TC,100000,300000,20.7375
WL,0,0,53,53,TC,100000,300000,22
WL,0,0,54,54,TC,100000,300000,23.275
WL,0,0,55,55,TC,100000,300000,24.55
WL,0,0,56,56,TC,100000,300000,25.825
WL,0,0,57,57,TC,100000,300000,27.1
WL,0,0,58,58,TC,100000,300000,28.3625
WL,0,0,59,59,TC,100000,300000,29.6375
WL,0,0,60,60,TC,100000,300000,30.9125
WL,0,0,61,61,TC,100000,300000,32.975
WL,0,0,62,62,TC,100000,300000,35.025
WL,0,0,63,63,TC,100000,300000,37.0875
WL,0,0,64,64,TC,100000,300000,39.15
WL,0,0,65,65,TC,100000,300000,41.2125
WL,0,0,66,66,TC,100000,300000,43.2625
WL,0,0,67,67,TC,100000,300000,45.325
WL,0,0,68,68,TC,100000,300000,47.3875
WL,0,0,69,69,TC,100000,300000,49.4375
WL,0,0,70,70,TC,100000,300000,51.5
WL,0,0,71,71,TC,100000,300000,63.35
WL,0,0,72,72,TC,100000,300000,75.1875
WL,0,0,73,73,TC,100000,300000,87.0375
WL,0,0,74,74,TC,100000,300000,98.875
WL,0,0,75,75,TC,100000,300000,110.725
WL,0,0,76,76,TC,100000,300000,122.575
WL,0,0,77,77,TC,100000,300000,134.4125
WL,0,0,78,78,TC,100000,300000,146.2625
WL,0,0,79,79,TC,100000,300000,158.1
WL,0,0,80,80,TC,100000,300000,169.95
WL,0,1,18,18,TC,100000,300000,7.0375
WL,0,1,19,19,TC,100000,300000,7.075
WL,0,1,20,20,TC,100000,300000,7.125
WL,0,1,21,21,TC,100000,300000,7.4875
WL,0,1,22,22,TC,100000,300000,7.85
WL,0,1,23,23,TC,100000,300000,8.2
WL,0,1,24,24,TC,100000,300000,8.5625
WL,0,1,25,25,TC,100000,300000,8.925
WL,0,1,26,26,TC,100000,300000,9.2875
WL,0,1,27,27,TC,100000,300000,9.65
WL,0,1,28,28,TC,100000,300000,10
WL,0,1,29,29,TC,100000,300000,10.3625
WL,0,1,30,30,TC,100000,300000,10.725
WL,0,1,31,31,TC,100000,300000,11.3375
WL,0,1,32,32,TC,100000,300000,11.9375
WL,0,1,33,33,TC,100000,300000,12.55
WL,0,1,34,34,TC,100000,300000,13.15
WL,0,1,35,35,TC,100000,300000,13.7625
WL,0,1,36,36,TC,100000,300000,14.375
WL,0,1,37,37,TC,100000,300000,14.975
WL,0,1,38,38,TC,100000,300000,15.5875
WL,0,1,39,39,TC,100000,300000,16.1875
WL,0,1,40,40,TC,100000,300000,16.8
WL,0,1,41,41,TC,100000,300000,17.775
WL,0,1,42,42,TC,100000,300000,18.7625
WL,0,1,43,43,TC,100000,300000,19.7375
WL,0,1,44,44,TC,100000,300000,20.725
WL,0,1,45,45,TC,100000,300000,21.7
WL,0,1,46,46,TC,100000,300000,22.675
WL,0,1,47,47,TC,100000,300000,23.6625
WL,0,1,48,48,TC,100000,300000,24.6375
WL,0,1,49,49,TC,100000,300000,25.625
WL,0,1,50,50,TC,100000,300000,26.6
WL,0,1,51,51,TC,100000,300000,28.6875
WL,0,1,52,52,TC,100000,300000,30.775
WL,0,1,53,53,TC,100000,300000,32.8625
WL,0,1,54,54,TC,100000,300000,34.95
WL,0,1,55,55,TC,100000,300000,37.0375
WL,0,1,56,56,TC,100000,300000,39.125
WL,0,1,57,57,TC,100000,300000,41.2125
WL,0,1,58,58,TC,100000,300000,43.3
WL,0,1,59,59,TC,100000,300000,45.3875
WL,0,1,60,60,TC,100000,300000,47.475
WL,0,1,61,61,TC,100000,300000,50.625
WL,0,1,62,62,TC,100000,300000,53.775
WL,0,1,63,63,TC,100000,300000,56.9125
WL,0,1,64,64,TC,100000,300000,60.0625
WL,0,1,65,65,TC,100000,300000,63.2125
WL,0,1,66,66,TC,100000,300000,66.3625
WL,0,1,67,67,TC,100000,300000,69.5125
WL,0,1,68,68,TC,100000,300000,72.65
WL,0,1,69,69,TC,100000,300000,75.8
WL,0,1,70,70,TC,100000,300000,78.95
WL,0,1,71,71,TC,100000,300000,97.1125
WL,0,1,72,72,TC,100000,300000,115.2625
WL,0,1,73,73,TC,100000,300000,133.425
WL,0,1,74,74,TC,100000,300000,151.5875
WL,0,1,75,75,TC,100000,300000,169.7375
WL,0,1,76,76,TC,100000,300000,187.9
WL,0,1,77,77,TC,100000,300000,206.0625
WL,0,1,78,78,TC,100000,300000,224.2125
WL,0,1,79,79,TC,100000,300000,242.375
WL,0,1,80,80,TC,100000,300000,260.5375
