"INSTEPTERM10","0","0","32","32","PP","50000","350000","2.15"
"INSTEPTERM10","0","0","32","32","PF","50000","350000","2.80"
"INSTEPTERM10","0","0","32","32","ST","50000","350000","4.25"
"INSTEPTERM10","0","1","32","32","PP","50000","350000","5.70"
"INSTEPTERM10","0","1","32","32","PF","50000","350000","7.00"
"INSTEPTERM10","0","1","32","32","ST","50000","350000","9.50"
"INSTEPTERM10","0","0","33","33","PP","50000","350000","2.40"
"INSTEPTERM10","0","0","33","33","PF","50000","350000","3.10"
"INSTEPTERM10","0","0","33","33","ST","50000","350000","4.65"
"INSTEPTERM10","0","1","33","33","PP","50000","350000","6.25"
"INSTEPTERM10","0","1","33","33","PF","50000","350000","7.65"
"INSTEPTERM10","0","1","33","33","ST","50000","350000","10.45"
"INSTEPTERM10","0","0","34","34","PP","50000","350000","2.60"
"INSTEPTERM10","0","0","34","34","PF","50000","350000","3.40"
"INSTEPTERM10","0","0","34","34","ST","50000","350000","5.05"
"INSTEPTERM10","0","1","34","34","PP","50000","350000","6.85"
"INSTEPTERM10","0","1","34","34","PF","50000","350000","8.40"
"INSTEPTERM10","0","1","34","34","ST","50000","350000","11.45"
"INSTEPTERM10","0","0","35","35","PP","50000","350000","2.85"
"INSTEPTERM10","0","0","35","35","PF","50000","350000","3.70"
"INSTEPTERM10","0","0","35","35","ST","50000","350000","5.50"
"INSTEPTERM10","0","1","35","35","PP","50000","350000","7.50"
"INSTEPTERM10","0","1","35","35","PF","50000","350000","9.20"
"INSTEPTERM10","0","1","35","35","ST","50000","350000","12.55"
"INSTEPTERM10","0","0","36","36","PP","50000","350000","3.10"
"INSTEPTERM10","0","0","36","36","PF","50000","350000","4.00"
"INSTEPTERM10","0","0","36","36","ST","50000","350000","5.95"
"INSTEPTERM10","0","1","36","36","PP","50000","350000","8.20"
"INSTEPTERM10","0","1","36","36","PF","50000","350000","10.05"
"INSTEPTERM10","0","1","36","36","ST","50000","350000","13.70"
"INSTEPTERM10","0","0","37","37","PP","50000","350000","3.35"
"INSTEPTERM10","0","0","37","37","PF","50000","350000","4.35"
"INSTEPTERM10","0","0","37","37","ST","50000","350000","6.50"
"INSTEPTERM10","0","1","37","37","PP","50000","350000","8.95"
"INSTEPTERM10","0","1","37","37","PF","50000","350000","10.95"
"INSTEPTERM10","0","1","37","37","ST","50000","350000","14.95"
"INSTEPTERM10","0","0","38","38","PP","50000","350000","3.65"
"INSTEPTERM10","0","0","38","38","PF","50000","350000","4.70"
"INSTEPTERM10","0","0","38","38","ST","50000","350000","7.00"
"INSTEPTERM10","0","1","38","38","PP","50000","350000","9.70"
"INSTEPTERM10","0","1","38","38","PF","50000","350000","11.90"
"INSTEPTERM10","0","1","38","38","ST","50000","350000","16.30"
"INSTEPTERM10","0","0","39","39","PP","50000","350000","3.95"
"INSTEPTERM10","0","0","39","39","PF","50000","350000","5.05"
"INSTEPTERM10","0","0","39","39","ST","50000","350000","7.55"
"INSTEPTERM10","0","1","39","39","PP","50000","350000","10.50"
"INSTEPTERM10","0","1","39","39","PF","50000","350000","12.90"
"INSTEPTERM10","0","1","39","39","ST","50000","350000","17.65"
"INSTEPTERM10","0","0","40","40","PP","50000","350000","4.25"
"INSTEPTERM10","0","0","40","40","PF","50000","350000","5.45"
