Option Cd,Gender,tobacco use,min age,max age,class,min level,max level,rate
GIBRALTAR_L_TERM10,0,1,38,38,PF,20000,300000,4.96
GIBRALTAR_L_TERM10,0,1,48,48,TF,20000,300000,13.04
GIBRALTAR_L_TERM10,0,0,35,35,ST,20000,300000,3.00
GIBRALTAR_L_TERM10,0,0,60,60,ST,20000,300000,8.76
GIBRALTAR_L_TERM10,0,0,40,40,PP,20000,300000,2.43
GIBRALTAR_L_TERM10,0,0,42,42,TF,20000,300000,4.88
GIBRALTAR_L_TERM10,0,0,69,69,PP,20000,300000,13.31
GIBRALTAR_L_TERM10,1,0,41,41,PF,20000,300000,3.39
GIBRALTAR_L_TERM10,1,1,36,36,PF,20000,300000,5.58
GIBRALTAR_L_TERM10,1,1,60,60,TC,20000,300000,35.06
GIBRALTAR_L_TERM10,1,0,21,21,PF,20000,300000,2.59
GIBRALTAR_L_TERM10,0,1,32,32,PF,20000,300000,4.11
GIBRALTAR_L_TERM10,0,1,68,68,PF,20000,300000,36.98
GIBRALTAR_L_TERM10,1,1,29,29,PF,20000,300000,4.40
GIBRALTAR_L_TERM10,0,1,30,30,PP,20000,300000,3.29
GIBRALTAR_L_TERM10,1,0,42,42,TF,20000,300000,5.62
GIBRALTAR_L_TERM10,0,1,43,43,TC,20000,300000,9.11
GIBRALTAR_L_TERM10,1,0,39,39,PP,20000,300000,2.70
GIBRALTAR_L_TERM10,0,1,57,57,PF,20000,300000,16.84
GIBRALTAR_L_TERM10,0,0,48,48,TF,20000,300000,6.16
GIBRALTAR_L_TERM10,0,0,56,56,PP,20000,300000,5.38
GIBRALTAR_L_TERM10,1,0,50,50,TF,20000,300000,7.97
GIBRALTAR_L_TERM10,1,0,49,49,PP,20000,300000,4.19
GIBRALTAR_L_TERM10,1,1,39,39,TC,20000,300000,8.77
GIBRALTAR_L_TERM10,1,1,22,22,TC,20000,300000,5.93
GIBRALTAR_L_TERM10,0,1,37,37,TF,20000,300000,7.56
GIBRALTAR_L_TERM10,0,1,58,58,PF,20000,300000,17.95
GIBRALTAR_L_TERM10,0,1,66,66,PF,20000,300000,32.79
GIBRALTAR_L_TERM10,0,1,34,34,TC,20000,300000,6.28
GIBRALTAR_L_TERM10,1,1,41,41,TF,20000,300000,10.73
GIBRALTAR_L_TERM10,0,0,19,19,PP,20000,300000,1.96
GIBRALTAR_L_TERM10,0,0,20,20,TF,20000,300000,3.60
GIBRALTAR_L_TERM10,1,0,54,54,PP,20000,300000,6.05
GIBRALTAR_L_TERM10,0,0,44,44,PP,20000,300000,2.90
GIBRALTAR_L_TERM10,0,1,45,45,TF,20000,300000,11.24
GIBRALTAR_L_TERM10,0,1,69,69,PP,20000,300000,33.51
GIBRALTAR_L_TERM10,1,0,20,20,PF,20000,300000,2.58
GIBRALTAR_L_TERM10,1,0,36,36,PF,20000,300000,3.00
GIBRALTAR_L_TERM10,1,1,40,40,PF,20000,300000,6.32
GIBRALTAR_L_TERM10,0,1,40,40,TF,20000,300000,8.22
GIBRALTAR_L_TERM10,1,0,47,47,TC,20000,300000,6.44
GIBRALTAR_L_TERM10,1,0,38,38,TC,20000,300000,4.42
GIBRALTAR_L_TERM10,0,0,43,43,PF,20000,300000,3.25
GIBRALTAR_L_TERM10,0,1,32,32,ST,20000,300000,4.70
GIBRALTAR_L_TERM10,0,1,36,36,PF,20000,300000,4.66
GIBRALTAR_L_TERM10,0,1,48,48,PF,20000,300000,8.30
GIBRALTAR_L_TERM10,1,0,18,18,TF,20000,300000,3.98
GIBRALTAR_L_TERM10,0,0,69,69,TF,20000,300000,24.40
GIBRALTAR_L_TERM10,0,0,40,40,ST,20000,300000,3.23
GIBRALTAR_L_TERM10,0,1,23,23,PF,20000,300000,3.51
GIBRALTAR_L_TERM10,0,0,68,68,PF,20000,300000,14.65
GIBRALTAR_L_TERM10,1,0,19,19,PF,20000,300000,2.58
GIBRALTAR_L_TERM10,0,0,27,27,TF,20000,300000,3.73
GIBRALTAR_L_TERM10,1,1,25,25,ST,20000,300000,4.88
GIBRALTAR_L_TERM10,1,0,65,65,ST,20000,300000,18.39
GIBRALTAR_L_TERM10,1,0,68,68,TF,20000,300000,30.99
GIBRALTAR_L_TERM10,1,0,70,70,TF,20000,300000,34.79
GIBRALTAR_L_TERM10,1,0,41,41,TF,20000,300000,5.32
GIBRALTAR_L_TERM10,0,1,28,28,PF,20000,300000,3.74
GIBRALTAR_L_TERM10,0,1,39,39,PF,20000,300000,5.08
GIBRALTAR_L_TERM10,1,1,45,45,PF,20000,300000,8.82
GIBRALTAR_L_TERM10,1,1,43,43,PP,20000,300000,6.69
GIBRALTAR_L_TERM10,1,1,35,35,TC,20000,300000,7.70
GIBRALTAR_L_TERM10,0,0,25,25,ST,20000,300000,2.68
GIBRALTAR_L_TERM10,0,1,21,21,PP,20000,300000,2.92
GIBRALTAR_L_TERM10,0,1,54,54,TC,20000,300000,19.31
GIBRALTAR_L_TERM10,1,0,64,64,PP,20000,300000,12.74
GIBRALTAR_L_TERM10,0,0,49,49,PF,20000,300000,4.06
GIBRALTAR_L_TERM10,0,1,35,35,PP,20000,300000,3.89
GIBRALTAR_L_TERM10,0,1,40,40,ST,20000,300000,5.97
GIBRALTAR_L_TERM10,0,0,59,59,TF,20000,300000,11.49
GIBRALTAR_L_TERM10,1,1,41,41,TC,20000,300000,9.75
GIBRALTAR_L_TERM10,1,0,25,25,PF,20000,300000,2.63
GIBRALTAR_L_TERM10,1,0,28,28,TF,20000,300000,4.20
GIBRALTAR_L_TERM10,0,0,18,18,TF,20000,300000,3.56
GIBRALTAR_L_TERM10,0,0,61,61,TC,20000,300000,12.19
GIBRALTAR_L_TERM10,0,0,53,53,PF,20000,300000,5.24
GIBRALTAR_L_TERM10,0,1,49,49,TC,20000,300000,12.41
GIBRALTAR_L_TERM10,0,1,46,46,PP,20000,300000,6.45
GIBRALTAR_L_TERM10,0,0,64,64,TC,20000,300000,15.93
GIBRALTAR_L_TERM10,0,1,45,45,ST,20000,300000,8.18
GIBRALTAR_L_TERM10,1,0,19,19,ST,20000,300000,2.92
GIBRALTAR_L_TERM10,1,0,58,58,PF,20000,300000,9.03
GIBRALTAR_L_TERM10,0,0,18,18,ST,20000,300000,2.59
GIBRALTAR_L_TERM10,0,0,33,33,ST,20000,300000,2.90
GIBRALTAR_L_TERM10,1,0,46,46,PF,20000,300000,4.32
GIBRALTAR_L_TERM10,0,0,23,23,PP,20000,300000,1.99
GIBRALTAR_L_TERM10,1,1,18,18,ST,20000,300000,4.60
GIBRALTAR_L_TERM10,1,0,54,54,ST,20000,300000,8.05
GIBRALTAR_L_TERM10,0,0,69,69,PF,20000,300000,15.54
GIBRALTAR_L_TERM10,0,0,18,18,PP,20000,300000,1.94
GIBRALTAR_L_TERM10,1,0,18,18,TC,20000,300000,3.62
GIBRALTAR_L_TERM10,1,0,29,29,ST,20000,300000,3.06
GIBRALTAR_L_TERM10,1,1,52,52,PP,20000,300000,11.96
GIBRALTAR_L_TERM10,0,0,34,34,PF,20000,300000,2.58
GIBRALTAR_L_TERM10,0,0,63,63,TC,20000,300000,14.70
GIBRALTAR_L_TERM10,1,1,38,38,TC,20000,300000,8.51
GIBRALTAR_L_TERM10,0,0,40,40,TF,20000,300000,4.46
GIBRALTAR_L_TERM10,1,0,54,54,TF,20000,300000,11.09
GIBRALTAR_L_TERM10,0,1,33,33,PF,20000,300000,4.26
GIBRALTAR_L_TERM10,1,0,24,24,ST,20000,300000,3.00
GIBRALTAR_L_TERM10,1,1,46,46,PF,20000,300000,9.32
GIBRALTAR_L_TERM10,0,1,65,65,ST,20000,300000,35.08
GIBRALTAR_L_TERM10,0,0,30,30,ST,20000,300000,2.75
GIBRALTAR_L_TERM10,0,1,24,24,TC,20000,300000,5.07
GIBRALTAR_L_TERM10,1,1,69,69,PF,20000,300000,47.01
GIBRALTAR_L_TERM10,0,0,65,65,TC,20000,300000,17.18
GIBRALTAR_L_TERM10,1,0,48,48,TC,20000,300000,6.70
GIBRALTAR_L_TERM10,0,1,45,45,PP,20000,300000,6.13
GIBRALTAR_L_TERM10,0,1,44,44,PP,20000,300000,5.80
GIBRALTAR_L_TERM10,0,1,61,61,TC,20000,300000,31.82
GIBRALTAR_L_TERM10,1,0,44,44,TC,20000,300000,5.64
GIBRALTAR_L_TERM10,0,1,61,61,TF,20000,300000,34.99
GIBRALTAR_L_TERM10,0,0,19,19,PF,20000,300000,2.28
GIBRALTAR_L_TERM10,1,1,57,57,PP,20000,300000,17.63
GIBRALTAR_L_TERM10,0,1,41,41,PF,20000,300000,5.62
GIBRALTAR_L_TERM10,1,1,29,29,TC,20000,300000,6.30
GIBRALTAR_L_TERM10,1,0,21,21,ST,20000,300000,2.97
GIBRALTAR_L_TERM10,0,0,67,67,ST,20000,300000,15.73
GIBRALTAR_L_TERM10,0,0,59,59,PP,20000,300000,6.27
GIBRALTAR_L_TERM10,0,1,37,37,PP,20000,300000,4.13
GIBRALTAR_L_TERM10,0,0,62,62,TC,20000,300000,13.43
GIBRALTAR_L_TERM10,0,1,30,30,PF,20000,300000,3.84
GIBRALTAR_L_TERM10,1,0,53,53,PP,20000,300000,5.62
GIBRALTAR_L_TERM10,1,1,70,70,TF,20000,300000,77.82
GIBRALTAR_L_TERM10,1,1,48,48,TC,20000,300000,14.71
GIBRALTAR_L_TERM10,1,0,51,51,TF,20000,300000,8.76
GIBRALTAR_L_TERM10,0,0,52,52,ST,20000,300000,5.58
GIBRALTAR_L_TERM10,1,1,68,68,PP,20000,300000,38.16
GIBRALTAR_L_TERM10,0,0,19,19,ST,20000,300000,2.60
GIBRALTAR_L_TERM10,1,0,28,28,TC,20000,300000,3.82
GIBRALTAR_L_TERM10,0,0,35,35,TF,20000,300000,4.13
GIBRALTAR_L_TERM10,1,0,36,36,PP,20000,300000,2.58
GIBRALTAR_L_TERM10,1,0,55,55,TF,20000,300000,11.87
GIBRALTAR_L_TERM10,0,1,40,40,PF,20000,300000,5.24
GIBRALTAR_L_TERM10,1,0,18,18,PF,20000,300000,2.53
GIBRALTAR_L_TERM10,0,1,42,42,TF,20000,300000,9.42
GIBRALTAR_L_TERM10,0,0,58,58,TF,20000,300000,10.94
GIBRALTAR_L_TERM10,1,1,66,66,PP,20000,300000,33.88
GIBRALTAR_L_TERM10,0,1,29,29,ST,20000,300000,4.34
GIBRALTAR_L_TERM10,1,0,35,35,ST,20000,300000,3.36
GIBRALTAR_L_TERM10,1,0,53,53,ST,20000,300000,7.50
GIBRALTAR_L_TERM10,1,0,33,33,PP,20000,300000,2.43
GIBRALTAR_L_TERM10,0,1,43,43,PP,20000,300000,5.46
GIBRALTAR_L_TERM10,0,1,32,32,TC,20000,300000,5.88
GIBRALTAR_L_TERM10,0,0,68,68,ST,20000,300000,16.74
GIBRALTAR_L_TERM10,0,0,60,60,PP,20000,300000,6.57
GIBRALTAR_L_TERM10,0,0,60,60,TC,20000,300000,10.94
GIBRALTAR_L_TERM10,0,0,57,57,TF,20000,300000,10.40
GIBRALTAR_L_TERM10,1,0,51,51,PF,20000,300000,5.57
GIBRALTAR_L_TERM10,1,0,58,58,TF,20000,300000,14.20
GIBRALTAR_L_TERM10,1,0,31,31,PF,20000,300000,2.75
GIBRALTAR_L_TERM10,0,0,31,31,TF,20000,300000,3.85
GIBRALTAR_L_TERM10,0,1,21,21,TF,20000,300000,5.35
GIBRALTAR_L_TERM10,1,1,37,37,ST,20000,300000,6.58
GIBRALTAR_L_TERM10,0,0,25,25,TF,20000,300000,3.68
GIBRALTAR_L_TERM10,1,0,52,52,ST,20000,300000,6.95
GIBRALTAR_L_TERM10,0,1,66,66,TC,20000,300000,46.84
GIBRALTAR_L_TERM10,0,1,22,22,TF,20000,300000,5.44
GIBRALTAR_L_TERM10,0,0,27,27,PP,20000,300000,2.04
GIBRALTAR_L_TERM10,0,1,50,50,ST,20000,300000,10.35
GIBRALTAR_L_TERM10,0,1,52,52,TF,20000,300000,17.74
GIBRALTAR_L_TERM10,1,0,61,61,PP,20000,300000,9.63
GIBRALTAR_L_TERM10,0,1,59,59,PF,20000,300000,19.07
GIBRALTAR_L_TERM10,0,1,49,49,PP,20000,300000,7.45
GIBRALTAR_L_TERM10,1,0,22,22,TC,20000,300000,3.71
GIBRALTAR_L_TERM10,1,0,24,24,PF,20000,300000,2.63
GIBRALTAR_L_TERM10,1,1,21,21,TC,20000,300000,5.89
GIBRALTAR_L_TERM10,1,0,69,69,ST,20000,300000,23.92
GIBRALTAR_L_TERM10,0,1,24,24,PF,20000,300000,3.55
GIBRALTAR_L_TERM10,1,0,24,24,TF,20000,300000,4.13
GIBRALTAR_L_TERM10,0,1,47,47,PP,20000,300000,6.78
GIBRALTAR_L_TERM10,1,1,30,30,ST,20000,300000,5.08
GIBRALTAR_L_TERM10,1,1,49,49,TF,20000,300000,16.96
GIBRALTAR_L_TERM10,0,0,26,26,ST,20000,300000,2.70
GIBRALTAR_L_TERM10,1,0,63,63,TC,20000,300000,19.52
GIBRALTAR_L_TERM10,1,1,61,61,ST,20000,300000,30.91
GIBRALTAR_L_TERM10,0,0,28,28,PP,20000,300000,2.04
GIBRALTAR_L_TERM10,0,0,45,45,PF,20000,300000,3.52
GIBRALTAR_L_TERM10,1,1,50,50,PF,20000,300000,11.30
GIBRALTAR_L_TERM10,0,1,59,59,ST,20000,300000,21.78
GIBRALTAR_L_TERM10,0,0,21,21,TC,20000,300000,3.28
GIBRALTAR_L_TERM10,1,0,66,66,PP,20000,300000,14.82
GIBRALTAR_L_TERM10,1,0,48,48,TF,20000,300000,7.38
GIBRALTAR_L_TERM10,0,0,64,64,ST,20000,300000,12.74
GIBRALTAR_L_TERM10,0,1,34,34,TF,20000,300000,6.90
GIBRALTAR_L_TERM10,0,0,70,70,TC,20000,300000,23.43
GIBRALTAR_L_TERM10,1,1,70,70,TC,20000,300000,70.74
GIBRALTAR_L_TERM10,0,0,49,49,TC,20000,300000,5.80
GIBRALTAR_L_TERM10,1,0,61,61,PF,20000,300000,11.25
GIBRALTAR_L_TERM10,1,0,19,19,TF,20000,300000,4.03
GIBRALTAR_L_TERM10,0,0,30,30,PP,20000,300000,2.06
GIBRALTAR_L_TERM10,1,1,55,55,PF,20000,300000,17.92
GIBRALTAR_L_TERM10,0,0,36,36,PF,20000,300000,2.66
GIBRALTAR_L_TERM10,1,0,56,56,TC,20000,300000,11.50
GIBRALTAR_L_TERM10,0,1,70,70,TC,20000,300000,58.85
GIBRALTAR_L_TERM10,0,0,61,61,PP,20000,300000,7.30
GIBRALTAR_L_TERM10,0,1,52,52,TC,20000,300000,16.13
GIBRALTAR_L_TERM10,0,0,50,50,ST,20000,300000,4.78
GIBRALTAR_L_TERM10,1,1,56,56,PP,20000,300000,16.49
GIBRALTAR_L_TERM10,0,1,59,59,PP,20000,300000,16.34
GIBRALTAR_L_TERM10,1,1,45,45,PP,20000,300000,7.56
GIBRALTAR_L_TERM10,0,0,48,48,PP,20000,300000,3.36
GIBRALTAR_L_TERM10,1,1,33,33,PF,20000,300000,5.01
GIBRALTAR_L_TERM10,1,0,20,20,TF,20000,300000,4.06
GIBRALTAR_L_TERM10,1,1,51,51,TC,20000,300000,18.03
GIBRALTAR_L_TERM10,1,1,28,28,PF,20000,300000,4.37
GIBRALTAR_L_TERM10,0,1,48,48,ST,20000,300000,9.48
GIBRALTAR_L_TERM10,1,1,21,21,PP,20000,300000,3.53
GIBRALTAR_L_TERM10,0,1,27,27,TC,20000,300000,5.27
GIBRALTAR_L_TERM10,1,0,41,41,PP,20000,300000,2.91
GIBRALTAR_L_TERM10,1,0,43,43,ST,20000,300000,4.29
GIBRALTAR_L_TERM10,0,0,34,34,TF,20000,300000,4.06
GIBRALTAR_L_TERM10,1,0,47,47,PP,20000,300000,3.86
GIBRALTAR_L_TERM10,1,1,67,67,TC,20000,300000,60.04
GIBRALTAR_L_TERM10,0,1,44,44,ST,20000,300000,7.73
GIBRALTAR_L_TERM10,0,0,20,20,TC,20000,300000,3.27
GIBRALTAR_L_TERM10,0,0,57,57,TC,20000,300000,9.45
GIBRALTAR_L_TERM10,0,1,26,26,ST,20000,300000,4.16
GIBRALTAR_L_TERM10,1,0,34,34,ST,20000,300000,3.30
GIBRALTAR_L_TERM10,1,0,61,61,TF,20000,300000,17.66
GIBRALTAR_L_TERM10,0,1,66,66,PP,20000,300000,28.12
GIBRALTAR_L_TERM10,1,0,33,33,ST,20000,300000,3.23
GIBRALTAR_L_TERM10,1,1,18,18,PF,20000,300000,4.01
GIBRALTAR_L_TERM10,1,1,56,56,TF,20000,300000,30.23
GIBRALTAR_L_TERM10,0,1,30,30,TC,20000,300000,5.47
GIBRALTAR_L_TERM10,1,1,27,27,TF,20000,300000,6.82
GIBRALTAR_L_TERM10,0,1,50,50,PF,20000,300000,9.06
GIBRALTAR_L_TERM10,1,0,57,57,TC,20000,300000,12.21
GIBRALTAR_L_TERM10,1,1,44,44,PP,20000,300000,7.13
GIBRALTAR_L_TERM10,1,0,32,32,ST,20000,300000,3.19
GIBRALTAR_L_TERM10,1,1,20,20,TF,20000,300000,6.42
GIBRALTAR_L_TERM10,1,1,27,27,PP,20000,300000,3.73
GIBRALTAR_L_TERM10,1,1,20,20,ST,20000,300000,4.66
GIBRALTAR_L_TERM10,1,0,60,60,PF,20000,300000,10.04
GIBRALTAR_L_TERM10,1,0,50,50,ST,20000,300000,5.80
GIBRALTAR_L_TERM10,0,1,28,28,PP,20000,300000,3.21
GIBRALTAR_L_TERM10,1,1,62,62,PF,20000,300000,29.54
GIBRALTAR_L_TERM10,0,1,25,25,TF,20000,300000,5.67
GIBRALTAR_L_TERM10,1,1,32,32,PP,20000,300000,4.13
GIBRALTAR_L_TERM10,0,0,43,43,ST,20000,300000,3.71
GIBRALTAR_L_TERM10,1,0,43,43,PF,20000,300000,3.76
GIBRALTAR_L_TERM10,0,0,62,62,TF,20000,300000,14.78
GIBRALTAR_L_TERM10,1,0,25,25,PP,20000,300000,2.25
GIBRALTAR_L_TERM10,1,0,35,35,PF,20000,300000,2.96
GIBRALTAR_L_TERM10,1,0,55,55,PP,20000,300000,6.47
GIBRALTAR_L_TERM10,1,1,41,41,PF,20000,300000,6.83
GIBRALTAR_L_TERM10,1,1,46,46,TF,20000,300000,14.64
GIBRALTAR_L_TERM10,0,0,22,22,TF,20000,300000,3.63
GIBRALTAR_L_TERM10,1,1,33,33,TF,20000,300000,7.88
GIBRALTAR_L_TERM10,0,1,70,70,PP,20000,300000,35.32
GIBRALTAR_L_TERM10,0,0,37,37,ST,20000,300000,3.09
GIBRALTAR_L_TERM10,1,1,50,50,ST,20000,300000,12.91
GIBRALTAR_L_TERM10,0,0,47,47,PP,20000,300000,3.23
GIBRALTAR_L_TERM10,1,0,36,36,TC,20000,300000,4.28
GIBRALTAR_L_TERM10,1,1,30,30,PF,20000,300000,4.45
GIBRALTAR_L_TERM10,0,0,68,68,PP,20000,300000,12.55
GIBRALTAR_L_TERM10,1,0,18,18,ST,20000,300000,2.90
GIBRALTAR_L_TERM10,1,0,51,51,ST,20000,300000,6.36
GIBRALTAR_L_TERM10,0,0,35,35,TC,20000,300000,3.75
GIBRALTAR_L_TERM10,1,1,23,23,TC,20000,300000,5.98
GIBRALTAR_L_TERM10,0,1,24,24,TF,20000,300000,5.58
GIBRALTAR_L_TERM10,0,1,37,37,TC,20000,300000,6.88
GIBRALTAR_L_TERM10,1,1,26,26,TF,20000,300000,6.76
GIBRALTAR_L_TERM10,1,0,42,42,ST,20000,300000,4.09
GIBRALTAR_L_TERM10,1,0,31,31,TF,20000,300000,4.31
GIBRALTAR_L_TERM10,0,0,57,57,PF,20000,300000,6.61
GIBRALTAR_L_TERM10,1,0,50,50,PP,20000,300000,4.35
GIBRALTAR_L_TERM10,1,0,31,31,PP,20000,300000,2.35
GIBRALTAR_L_TERM10,1,0,62,62,ST,20000,300000,14.24
GIBRALTAR_L_TERM10,0,1,66,66,TF,20000,300000,51.52
GIBRALTAR_L_TERM10,0,0,55,55,PP,20000,300000,5.08
GIBRALTAR_L_TERM10,1,1,53,53,TC,20000,300000,21.82
GIBRALTAR_L_TERM10,0,0,64,64,PP,20000,300000,9.56
GIBRALTAR_L_TERM10,0,0,63,63,PP,20000,300000,8.82
GIBRALTAR_L_TERM10,0,0,50,50,TC,20000,300000,5.98
GIBRALTAR_L_TERM10,0,1,53,53,TF,20000,300000,19.48
GIBRALTAR_L_TERM10,1,1,40,40,TF,20000,300000,9.95
GIBRALTAR_L_TERM10,1,0,65,65,TC,20000,300000,22.99
GIBRALTAR_L_TERM10,1,0,46,46,TC,20000,300000,6.18
GIBRALTAR_L_TERM10,1,1,29,29,TF,20000,300000,6.95
GIBRALTAR_L_TERM10,1,0,59,59,ST,20000,300000,10.90
GIBRALTAR_L_TERM10,1,1,24,24,TC,20000,300000,6.03
GIBRALTAR_L_TERM10,0,0,33,33,TF,20000,300000,3.98
GIBRALTAR_L_TERM10,0,0,59,59,PF,20000,300000,7.30
GIBRALTAR_L_TERM10,1,0,69,69,TF,20000,300000,32.88
GIBRALTAR_L_TERM10,1,0,66,66,ST,20000,300000,19.78
GIBRALTAR_L_TERM10,0,1,20,20,PP,20000,300000,2.89
GIBRALTAR_L_TERM10,0,1,25,25,PP,20000,300000,3.09
GIBRALTAR_L_TERM10,1,1,19,19,ST,20000,300000,4.63
GIBRALTAR_L_TERM10,1,1,60,60,PP,20000,300000,21.02
GIBRALTAR_L_TERM10,1,1,67,67,TF,20000,300000,66.04
GIBRALTAR_L_TERM10,0,0,27,27,TC,20000,300000,3.38
GIBRALTAR_L_TERM10,1,0,40,40,TC,20000,300000,4.58
GIBRALTAR_L_TERM10,1,1,33,33,PP,20000,300000,4.29
GIBRALTAR_L_TERM10,1,1,19,19,TC,20000,300000,5.80
GIBRALTAR_L_TERM10,0,1,24,24,PP,20000,300000,3.04
GIBRALTAR_L_TERM10,1,1,59,59,PP,20000,300000,19.91
GIBRALTAR_L_TERM10,0,0,42,42,PF,20000,300000,3.09
GIBRALTAR_L_TERM10,1,0,59,59,PF,20000,300000,9.53
GIBRALTAR_L_TERM10,0,1,56,56,TF,20000,300000,24.71
GIBRALTAR_L_TERM10,1,1,23,23,ST,20000,300000,4.78
GIBRALTAR_L_TERM10,0,1,28,28,TF,20000,300000,5.88
GIBRALTAR_L_TERM10,0,1,55,55,ST,20000,300000,16.71
GIBRALTAR_L_TERM10,0,1,57,57,TC,20000,300000,24.06
GIBRALTAR_L_TERM10,1,0,70,70,PP,20000,300000,18.98
GIBRALTAR_L_TERM10,1,1,62,62,TF,20000,300000,46.43
GIBRALTAR_L_TERM10,0,1,39,39,TF,20000,300000,7.99
GIBRALTAR_L_TERM10,0,1,30,30,ST,20000,300000,4.39
GIBRALTAR_L_TERM10,0,1,18,18,TF,20000,300000,5.14
GIBRALTAR_L_TERM10,1,1,51,51,PF,20000,300000,12.62
GIBRALTAR_L_TERM10,0,0,33,33,TC,20000,300000,3.62
GIBRALTAR_L_TERM10,0,1,56,56,TC,20000,300000,22.46
GIBRALTAR_L_TERM10,1,0,36,36,TF,20000,300000,4.71
GIBRALTAR_L_TERM10,0,1,22,22,TC,20000,300000,4.95
GIBRALTAR_L_TERM10,1,1,33,33,TC,20000,300000,7.16
GIBRALTAR_L_TERM10,1,1,69,69,TF,20000,300000,73.90
GIBRALTAR_L_TERM10,1,1,48,48,PF,20000,300000,10.30
GIBRALTAR_L_TERM10,1,0,63,63,ST,20000,300000,15.62
GIBRALTAR_L_TERM10,1,0,45,45,ST,20000,300000,4.73
GIBRALTAR_L_TERM10,0,0,32,32,PF,20000,300000,2.50
GIBRALTAR_L_TERM10,1,0,62,62,PF,20000,300000,12.45
GIBRALTAR_L_TERM10,0,0,33,33,PF,20000,300000,2.53
GIBRALTAR_L_TERM10,1,1,68,68,TC,20000,300000,63.59
GIBRALTAR_L_TERM10,0,0,36,36,PP,20000,300000,2.28
GIBRALTAR_L_TERM10,0,0,39,39,PP,20000,300000,2.38
GIBRALTAR_L_TERM10,1,0,22,22,ST,20000,300000,2.97
GIBRALTAR_L_TERM10,0,1,54,54,TF,20000,300000,21.23
GIBRALTAR_L_TERM10,1,1,65,65,PP,20000,300000,31.74
GIBRALTAR_L_TERM10,0,1,51,51,ST,20000,300000,11.63
GIBRALTAR_L_TERM10,0,0,46,46,TF,20000,300000,5.73
GIBRALTAR_L_TERM10,0,0,55,55,TF,20000,300000,9.32
GIBRALTAR_L_TERM10,1,1,38,38,ST,20000,300000,6.81
GIBRALTAR_L_TERM10,1,0,60,60,PP,20000,300000,8.60
GIBRALTAR_L_TERM10,0,1,60,60,PF,20000,300000,20.17
GIBRALTAR_L_TERM10,0,1,53,53,PP,20000,300000,10.63
GIBRALTAR_L_TERM10,0,1,20,20,TF,20000,300000,5.29
GIBRALTAR_L_TERM10,1,0,27,27,PP,20000,300000,2.28
GIBRALTAR_L_TERM10,0,0,58,58,TC,20000,300000,9.95
GIBRALTAR_L_TERM10,1,1,53,53,PF,20000,300000,15.28
GIBRALTAR_L_TERM10,0,1,47,47,PF,20000,300000,7.92
GIBRALTAR_L_TERM10,0,1,55,55,PP,20000,300000,12.53
GIBRALTAR_L_TERM10,0,1,56,56,ST,20000,300000,17.96
GIBRALTAR_L_TERM10,0,0,55,55,TC,20000,300000,8.46
GIBRALTAR_L_TERM10,1,1,49,49,TC,20000,300000,15.42
GIBRALTAR_L_TERM10,1,1,61,61,TF,20000,300000,42.49
GIBRALTAR_L_TERM10,1,0,43,43,PP,20000,300000,3.23
GIBRALTAR_L_TERM10,0,1,27,27,PP,20000,300000,3.16
GIBRALTAR_L_TERM10,0,0,25,25,PF,20000,300000,2.35
GIBRALTAR_L_TERM10,0,1,36,36,ST,20000,300000,5.34
GIBRALTAR_L_TERM10,1,1,54,54,TF,20000,300000,26.09
GIBRALTAR_L_TERM10,1,0,38,38,ST,20000,300000,3.53
GIBRALTAR_L_TERM10,1,0,47,47,TF,20000,300000,7.08
GIBRALTAR_L_TERM10,0,1,21,21,PF,20000,300000,3.40
GIBRALTAR_L_TERM10,1,0,40,40,TF,20000,300000,5.04
GIBRALTAR_L_TERM10,1,0,30,30,TF,20000,300000,4.22
GIBRALTAR_L_TERM10,0,1,26,26,TF,20000,300000,5.73
GIBRALTAR_L_TERM10,1,0,34,34,TF,20000,300000,4.54
GIBRALTAR_L_TERM10,1,0,43,43,TC,20000,300000,5.38
GIBRALTAR_L_TERM10,0,0,50,50,PF,20000,300000,4.20
GIBRALTAR_L_TERM10,0,0,66,66,PF,20000,300000,12.89
GIBRALTAR_L_TERM10,0,0,43,43,PP,20000,300000,2.78
GIBRALTAR_L_TERM10,1,1,38,38,PF,20000,300000,5.96
GIBRALTAR_L_TERM10,1,1,22,22,PP,20000,300000,3.55
GIBRALTAR_L_TERM10,0,1,35,35,TF,20000,300000,7.13
GIBRALTAR_L_TERM10,0,1,33,33,TF,20000,300000,6.68
GIBRALTAR_L_TERM10,1,1,55,55,TC,20000,300000,25.60
GIBRALTAR_L_TERM10,0,0,61,61,TF,20000,300000,13.41
GIBRALTAR_L_TERM10,1,0,55,55,TC,20000,300000,10.79
GIBRALTAR_L_TERM10,0,1,26,26,PF,20000,300000,3.65
GIBRALTAR_L_TERM10,0,0,56,56,TC,20000,300000,8.96
GIBRALTAR_L_TERM10,1,1,25,25,PP,20000,300000,3.66
GIBRALTAR_L_TERM10,1,0,44,44,ST,20000,300000,4.51
GIBRALTAR_L_TERM10,1,1,44,44,TF,20000,300000,13.08
GIBRALTAR_L_TERM10,1,0,64,64,TF,20000,300000,23.37
GIBRALTAR_L_TERM10,1,0,39,39,TF,20000,300000,4.95
GIBRALTAR_L_TERM10,1,0,46,46,ST,20000,300000,4.95
