Option Cd,Gender,tobacco use,min age,max age,class,min level,max level,rate
GIBRALTAR_L_WL,1,0,25,25,PP,20000,300000,4.24
GIBRALTAR_L_WL,1,0,46,46,PF,20000,300000,10.9
GIBRALTAR_L_WL,0,1,61,61,ST,20000,300000,32.09
GIBRALTAR_L_WL,1,0,34,34,TC,20000,300000,9.63
GIBRALTAR_L_WL,1,0,34,34,ST,20000,300000,7.71
GIBRALTAR_L_WL,1,1,40,40,TC,20000,300000,16.87
GIBRALTAR_L_WL,0,0,57,57,TF,20000,300000,23.57
GIBRALTAR_L_WL,1,0,51,51,PP,20000,300000,11.48
GIBRALTAR_L_WL,1,0,46,46,ST,20000,300000,12.45
GIBRALTAR_L_WL,1,0,19,19,TF,20000,300000,6.58
GIBRALTAR_L_WL,1,1,61,61,TF,20000,300000,50.13
GIBRALTAR_L_WL,1,1,59,59,PP,20000,300000,24.61
GIBRALTAR_L_WL,0,1,27,27,TC,20000,300000,9.36
GIBRALTAR_L_WL,1,1,25,25,TF,20000,300000,10.94
GIBRALTAR_L_WL,0,1,48,48,PF,20000,300000,14.76
GIBRALTAR_L_WL,1,1,39,39,TF,20000,300000,17.97
GIBRALTAR_L_WL,0,0,64,64,TF,20000,300000,33.56
GIBRALTAR_L_WL,0,1,68,68,TF,20000,300000,63.96
GIBRALTAR_L_WL,1,1,43,43,ST,20000,300000,15.73
GIBRALTAR_L_WL,1,0,69,69,PP,20000,300000,27.74
GIBRALTAR_L_WL,1,1,22,22,TF,20000,300000,9.95
GIBRALTAR_L_WL,1,1,56,56,ST,20000,300000,28.85
GIBRALTAR_L_WL,0,0,77,77,PP,20000,300000,62.83
GIBRALTAR_L_WL,0,0,73,73,TF,20000,300000,74.58
GIBRALTAR_L_WL,0,0,24,24,PF,20000,300000,4.23
GIBRALTAR_L_WL,0,0,27,27,ST,20000,300000,5.27
GIBRALTAR_L_WL,0,0,60,60,TC,20000,300000,24.1
GIBRALTAR_L_WL,0,0,56,56,PF,20000,300000,14.37
GIBRALTAR_L_WL,0,0,42,42,PF,20000,300000,7.85
GIBRALTAR_L_WL,0,0,24,24,PP,20000,300000,3.63
GIBRALTAR_L_WL,1,0,61,61,TC,20000,300000,30.68
GIBRALTAR_L_WL,1,1,69,69,PF,20000,300000,48.17
GIBRALTAR_L_WL,1,0,75,75,ST,20000,300000,82.87
GIBRALTAR_L_WL,1,0,62,62,PP,20000,300000,19.58
GIBRALTAR_L_WL,1,1,45,45,PF,20000,300000,15.07
GIBRALTAR_L_WL,0,1,47,47,ST,20000,300000,16.25
GIBRALTAR_L_WL,0,1,62,62,PF,20000,300000,29.87
GIBRALTAR_L_WL,0,0,22,22,ST,20000,300000,4.56
GIBRALTAR_L_WL,1,1,20,20,PF,20000,300000,5.91
GIBRALTAR_L_WL,0,1,79,79,PF,20000,300000,136.02
GIBRALTAR_L_WL,1,0,80,80,TC,20000,300000,158.98
GIBRALTAR_L_WL,0,1,53,53,PP,20000,300000,16.25
GIBRALTAR_L_WL,1,1,75,75,PF,20000,300000,107.94
GIBRALTAR_L_WL,0,0,75,75,TC,20000,300000,86.26
GIBRALTAR_L_WL,0,0,59,59,PF,20000,300000,16.24
GIBRALTAR_L_WL,0,0,50,50,TC,20000,300000,15.19
GIBRALTAR_L_WL,0,1,22,22,TF,20000,300000,8.78
GIBRALTAR_L_WL,1,0,67,67,TC,20000,300000,42.35
GIBRALTAR_L_WL,1,0,69,69,PF,20000,300000,32.36
GIBRALTAR_L_WL,1,1,26,26,PF,20000,300000,7.18
GIBRALTAR_L_WL,0,1,25,25,TF,20000,300000,9.68
GIBRALTAR_L_WL,1,0,61,61,PF,20000,300000,21.47
GIBRALTAR_L_WL,1,0,36,36,ST,20000,300000,8.3
GIBRALTAR_L_WL,0,1,54,54,TC,20000,300000,28.58
GIBRALTAR_L_WL,0,1,70,70,PF,20000,300000,44.3
GIBRALTAR_L_WL,1,0,47,47,ST,20000,300000,12.96
GIBRALTAR_L_WL,0,0,65,65,PP,20000,300000,19.27
GIBRALTAR_L_WL,1,1,73,73,ST,20000,300000,96.97
GIBRALTAR_L_WL,0,0,40,40,TF,20000,300000,11.23
GIBRALTAR_L_WL,0,1,39,39,TC,20000,300000,14.47
GIBRALTAR_L_WL,1,0,78,78,TF,20000,300000,150.5
GIBRALTAR_L_WL,1,0,24,24,PP,20000,300000,4.12
GIBRALTAR_L_WL,1,1,69,69,PP,20000,300000,41.29
GIBRALTAR_L_WL,0,1,43,43,TC,20000,300000,17.24
GIBRALTAR_L_WL,0,0,57,57,TC,20000,300000,21.43
GIBRALTAR_L_WL,1,1,33,33,TC,20000,300000,13.08
GIBRALTAR_L_WL,0,0,34,34,TC,20000,300000,8.37
GIBRALTAR_L_WL,1,0,73,73,ST,20000,300000,65.13
GIBRALTAR_L_WL,1,0,20,20,TC,20000,300000,6.01
